date,daily_demand,avg_price,price_std,min_price,max_price,median_price,customer_type,year,month,day,dayofweek,quarter,weekofyear,demand_lag_1,price_lag_1,demand_lag_2,price_lag_2,demand_lag_3,price_lag_3,demand_lag_7,price_lag_7,demand_lag_14,price_lag_14,demand_lag_30,price_lag_30,demand_ma_3,price_ma_3,demand_std_3,price_std_3,demand_ma_7,price_ma_7,demand_std_7,price_std_7,demand_ma_14,price_ma_14,demand_std_14,price_std_14,demand_ma_30,price_ma_30,demand_std_30,price_std_30,price_range,price_cv,is_weekend,is_month_start,is_month_end,season,demand_price_ratio,price_demand_elasticity,demand_trend,price_trend
2016-01-31,5,69.3,11.94,50.0,80.0,74.5,线下用户,2016,1,31,6,1,4,13.0,59.35,20.0,64.11,29.0,61.79,9.0,67.0,11.0,75.53,7.0,95.86,12.666666666666666,64.25333333333334,7.505553499465183,4.97654833527525,24.285714285714285,57.31142857142857,13.585706774821439,12.244272713629007,22.0,56.64928571428572,10.763185116226232,10.820184460453325,18.233333333333334,55.580000000000005,9.050369904169605,10.517670189110557,30.0,0.17229437226951022,1,0,1,0,0.07215007213966089,-0.2724305014783856,-6.0,2.3846428571428593
2016-02-01,25,46.07,16.82,27.0,79.0,39.0,线下用户,2016,2,1,0,1,5,5.0,69.3,13.0,59.35,20.0,64.11,46.0,63.75,23.0,47.68,13.0,73.43,14.333333333333334,58.240000000000016,10.066445913694368,11.654711493640562,21.285714285714285,54.785714285714285,9.776064063386105,12.515278472255465,22.142857142857142,56.534285714285716,10.790716400664067,10.930835504898912,18.633333333333333,54.668,9.076241563529493,10.09418658231703,52.0,0.36509659206314377,0,1,0,0,0.5426524852305942,-0.08380230859280302,-2.8214285714285725,2.099999999999999
2016-02-02,29,48.82,22.7,28.6,100.0,45.0,线下用户,2016,2,2,1,1,5,25.0,46.07,5.0,69.3,13.0,59.35,34.0,49.81,17.0,45.7,6.0,55.89,19.666666666666668,54.73000000000002,12.858201014657302,12.692686870792855,20.571428571428573,54.644285714285715,8.829064557040097,12.586270108260871,23.0,56.75714285714286,10.82731588302333,10.722780515240244,19.4,54.43233333333333,8.942729661188663,10.147065376114169,71.4,0.46497337147378665,0,1,0,0,0.5940188446140887,0.3730735603599165,-0.17857142857142763,0.7500000000000058
2016-02-03,34,55.83,28.58,30.2,133.0,43.0,线下用户,2016,2,3,2,1,5,29.0,48.82,25.0,46.07,5.0,69.3,23.0,33.07,24.0,48.94,26.0,60.31,29.333333333333332,50.24000000000003,4.509249752822984,5.032563958858073,22.142857142857142,57.895714285714284,10.205040771249166,8.290946582755236,23.714285714285715,57.24928571428571,11.221055561402764,10.492031015735645,19.666666666666668,54.283,9.259974429596534,10.090389128206565,102.8,0.5119111587834656,0,1,0,0,0.6089915814778808,0.8328143720163076,1.6071428571428568,-2.2049999999999983
2016-02-04,41,54.31,22.58,31.8,112.0,49.3,线下用户,2016,2,4,3,1,5,34.0,55.83,29.0,48.82,25.0,46.07,29.0,61.79,21.0,67.34,15.0,58.01,34.666666666666664,52.9866666666667,6.027713773341776,3.68760536572593,23.857142857142858,56.82714285714285,12.334620267477135,8.186754982461778,25.142857142857142,56.31857142857143,12.08850148413227,10.098609848841306,20.533333333333335,54.159666666666666,9.995631229600306,10.065846139582886,80.2,0.4157613698369063,0,0,0,0,0.7549254279589531,-0.13223816557874285,4.607142857142858,-2.03285714285714
2016-02-05,24,63.53,26.62,33.4,100.0,62.16,线下用户,2016,2,5,4,1,5,41.0,54.31,34.0,55.83,29.0,48.82,20.0,64.11,13.0,49.37,17.0,62.73,33.0,57.89000000000002,8.54400374531758,4.943156886039272,24.428571428571427,56.74428571428571,12.218253323847678,8.103270650675618,25.928571428571427,57.330000000000005,11.58556320276553,10.058158571336392,20.766666666666666,54.18633333333333,9.99200830089014,10.09036361168915,66.6,0.4190146386873895,0,0,0,0,0.37777427980831507,-0.40943603617246627,4.071428571428572,-0.2742857142857062
2016-02-06,50,72.43,27.29,35.0,146.5,71.66,线下用户,2016,2,6,5,1,5,24.0,63.53,41.0,54.31,34.0,55.83,13.0,59.35,31.0,65.88,12.0,53.75,38.333333333333336,63.42333333333337,13.203534880225604,9.060470922271701,29.714285714285715,58.612857142857145,14.279522467672448,10.072974923503443,27.285714285714285,57.79785714285714,13.222524903934376,10.622936852049502,22.033333333333335,54.809,11.180288483519222,10.62472274689012,111.5,0.37677757829949227,1,0,0,0,0.6903216898121881,0.12931504076106248,5.178571428571431,1.7785714285714294
2016-02-07,20,72.53,25.57,39.0,136.5,65.0,线下用户,2016,2,7,6,1,5,50.0,72.43,24.0,63.53,41.0,54.31,5.0,69.3,9.0,67.0,9.0,37.53,31.333333333333332,69.49666666666668,16.28905563049418,5.1675268101221485,31.857142857142858,59.074285714285715,10.605479266689965,10.698678823641446,28.071428571428573,58.19285714285714,12.350423759246763,11.084224707332103,22.4,55.97566666666667,10.915348257669418,10.583484102465253,97.5,0.3525437749410529,1,0,0,0,0.2757479663207297,-0.0023010723380427335,0.6071428571428608,4.796428571428575
2016-02-08,18,80.86,55.58,38.0,225.0,65.0,线下用户,2016,2,8,0,1,6,20.0,72.53,50.0,72.43,24.0,63.53,25.0,46.07,46.0,63.75,11.0,47.36,29.333333333333332,75.27333333333335,17.925772879665026,4.838453609711613,30.857142857142858,64.04428571428572,11.639423975274324,11.68596003350887,26.071428571428573,59.415000000000006,11.458717109790161,12.58566690876792,22.633333333333333,57.092333333333336,10.736606197662185,11.380391388740884,187.0,0.6873608705556071,0,0,0,0,0.22260697499102067,-1.1484903947332241,-1.8571428571428585,5.272857142857146
2016-02-09,15,62.45,36.51,37.0,133.0,65.33,线下用户,2016,2,9,1,1,6,18.0,80.86,20.0,72.53,50.0,72.43,29.0,48.82,34.0,49.81,6.0,55.94,17.666666666666668,71.9466666666667,2.5166114784237306,9.218852061581813,28.857142857142858,65.99142857142859,13.12032229569295,9.691863303086707,24.714285714285715,60.31785714285714,11.572039055935125,12.293620095599973,22.933333333333334,57.309333333333335,10.37547949314361,11.419659374512586,96.0,0.584627702068114,0,0,0,0,0.24019215368451685,1.366064885327732,-3.8214285714285694,2.92714285714286
2016-02-10,23,55.98,28.5,36.0,104.0,66.0,线下用户,2016,2,10,2,1,6,15.0,62.45,18.0,80.86,20.0,72.53,34.0,55.83,23.0,33.07,20.0,44.98,18.666666666666668,66.43000000000002,4.041451884327472,12.908675377435046,27.285714285714285,66.01285714285714,13.060299712159331,9.665782800314812,24.714285714285715,61.95428571428572,11.572039055935125,9.622133710505787,23.033333333333335,57.676,10.360679425641901,11.184304457895653,68.0,0.5091103964792586,0,0,0,0,0.41086102172010347,-0.19425540068117017,-3.714285714285713,0.4028571428571429
2016-02-11,22,66.62,22.98,35.0,106.0,67.32,线下用户,2016,2,11,3,1,6,23.0,55.98,15.0,62.45,18.0,80.86,41.0,54.31,29.0,61.79,22.0,49.83,20.0,61.68333333333336,4.358898943540758,5.3612716153288735,24.571428571428573,67.77142857142857,11.631238725334244,8.188690226101604,24.214285714285715,62.299285714285716,11.523745194020186,9.702047733328001,23.033333333333335,58.235666666666674,10.360679425641901,11.198229442357668,71.0,0.3449414589695375,0,0,0,0,0.33023116176369993,-4.3715622773421465,-2.3214285714285716,-1.2039285714285684
2016-02-12,35,70.48,26.26,34.0,124.0,69.5,线下用户,2016,2,12,4,1,6,22.0,66.62,23.0,55.98,15.0,62.45,24.0,63.53,20.0,64.11,17.0,40.65,26.666666666666668,64.36000000000003,7.234178138070286,7.509540598465247,26.142857142857142,68.76428571428572,12.266873704256968,8.008060225262595,25.285714285714285,62.75428571428571,11.795883059053152,9.93994870307564,23.633333333333333,59.230000000000004,10.519221596130846,10.903363922551334,90.0,0.37258796816506984,0,0,0,0,0.496594778590154,0.09805325100211577,-1.2857142857142878,-1.5196428571428524
2016-02-13,45,86.73,29.15,33.0,174.0,79.0,线下用户,2016,2,13,5,1,6,35.0,70.48,22.0,66.62,23.0,55.98,50.0,72.43,13.0,59.35,22.0,45.37,34.0,74.61000000000003,11.532562594670829,10.67219283933709,25.428571428571427,70.80714285714285,10.690449676497003,10.526876260768331,27.571428571428573,64.71,12.320803456033122,11.74777163812498,24.4,60.608666666666664,11.211447351887164,11.677779882688036,141.0,0.3361005418729274,1,0,0,0,0.5188516083801624,0.8069664870796684,4.142857142857142,0.9289285714285742
2016-02-14,18,84.81,40.55,32.0,165.0,72.25,线下用户,2016,2,14,6,1,6,45.0,86.73,35.0,70.48,22.0,66.62,20.0,72.53,5.0,69.3,16.0,57.68,32.666666666666664,80.67333333333336,13.650396819628874,8.879731602550343,25.142857142857142,72.56142857142858,10.884676865952022,11.80720038588254,28.5,65.81785714285715,10.896364954918182,12.88974200289107,24.466666666666665,61.513000000000005,11.165628704547537,12.46697517443616,133.0,0.4781275792385181,1,0,0,0,0.2122391227199341,0.03689611499288992,2.571428571428573,2.675357142857146
2016-02-15,20,47.8,27.9,31.0,104.8,41.5,线下用户,2016,2,15,0,1,7,18.0,84.81,45.0,86.73,35.0,70.48,18.0,80.86,25.0,46.07,16.0,55.32,27.666666666666668,73.11333333333336,15.0443787951957,21.942999643014428,25.428571428571427,67.83857142857143,10.690449676497003,14.28626546555766,28.142857142857142,65.94142857142857,11.099945549811995,12.692645876280281,24.6,61.26233333333333,11.084627441517426,12.669739589446005,73.8,0.5836820082460916,0,0,0,0,0.41841004175347074,-3.9274846129218552,1.0000000000000004,1.2078571428571476
2016-02-16,28,52.43,21.24,30.0,119.0,45.0,线下用户,2016,2,16,1,1,7,20.0,47.8,18.0,84.81,45.0,86.73,15.0,62.45,29.0,48.82,11.0,75.53,22.0,61.68000000000003,5.291502622129243,20.164496026432147,27.285714285714285,66.40714285714286,9.655987533033365,15.376544599146081,28.071428571428573,66.19928571428572,11.097222699772747,12.35010710902505,25.166666666666668,60.492333333333335,10.796178549114849,12.473148451728548,89.0,0.4051115772639497,0,0,0,0,0.5340453937566192,0.2421548056616114,-0.21428571428571486,-1.2128571428571422
2016-02-17,32,51.73,32.07,30.0,168.0,45.0,线下用户,2016,2,17,2,1,7,28.0,52.43,20.0,47.8,18.0,84.81,23.0,55.98,34.0,55.83,23.0,47.68,26.666666666666668,50.653333333333364,6.110100926607846,2.495723008134281,28.571428571428573,65.8,9.589180410878784,15.930796171775954,27.928571428571427,65.90642857142856,11.02768743254405,12.659640052692323,25.466666666666665,60.62733333333334,10.85875884611868,12.351014737967038,138.0,0.6199497389097333,0,0,0,0,0.6185965589370584,-0.09345793738317841,-0.3214285714285705,-4.274999999999998
2016-02-18,12,58.58,23.84,30.0,107.0,54.0,线下用户,2016,2,18,3,1,7,32.0,51.73,28.0,52.43,20.0,47.8,22.0,66.62,41.0,54.31,17.0,45.7,24.0,54.24666666666669,10.583005244258397,3.7690626597777492,27.142857142857142,64.65142857142857,11.320020191804327,16.150144920476283,25.857142857142858,66.21142857142857,11.10687342876641,12.40769417439317,25.3,61.056666666666665,11.030209301793828,12.034026279917905,77.0,0.4069648343450043,0,0,0,0,0.20484807097902902,-0.21186932486680846,-3.035714285714284,-4.9314285714285715
2016-02-19,12,60.29,22.03,39.0,101.5,55.0,线下用户,2016,2,19,4,1,7,12.0,58.58,32.0,51.73,28.0,52.43,35.0,70.48,24.0,63.53,24.0,48.94,18.666666666666668,56.866666666666696,11.547005383792543,4.529904340417244,23.857142857142858,63.19571428571429,11.978154719162344,15.995724279884932,25.0,65.98,11.707985440583835,12.491488794682873,24.9,61.434999999999995,11.29342194865421,11.816405822065004,62.5,0.3654005638803449,0,0,0,0,0.199037983048758,2919085.011949463,-3.535714285714286,-4.566071428571425
2016-02-20,25,65.41,24.82,40.0,127.0,65.75,线下用户,2016,2,20,5,1,7,12.0,60.29,12.0,58.58,32.0,51.73,45.0,86.73,50.0,72.43,21.0,67.34,16.333333333333332,61.4266666666667,7.505553499465175,3.5540446442512597,21.0,60.14999999999999,7.724420150837697,12.391428489080887,23.214285714285715,65.47857142857143,9.250185623323137,12.352785956176696,25.033333333333335,61.37066666666667,11.269376671968704,11.788368590394352,87.0,0.3794526830179709,1,0,0,0,0.382204555819874,0.07839034338244838,-0.39285714285714407,-0.9667857142857151
2016-02-21,10,66.96,15.87,41.0,100.0,65.75,线下用户,2016,2,21,6,1,7,25.0,65.41,12.0,60.29,12.0,58.58,18.0,84.81,20.0,72.53,13.0,49.37,15.666666666666666,64.22000000000003,8.144527815247114,3.4906016673344173,19.857142857142858,57.6,8.76410427879111,7.2345006738548125,22.5,65.08071428571428,9.881996061213856,12.196919828247562,24.933333333333334,61.957,11.39247583921626,11.606945646525052,59.0,0.23700716842338607,1,0,0,0,0.1493428912560719,-0.03949447143233267,-1.9999999999999984,3.285714285714286
2016-02-22,24,63.84,33.82,35.5,137.0,63.0,线下用户,2016,2,22,0,1,8,10.0,66.96,25.0,65.41,12.0,60.29,20.0,47.8,18.0,80.86,31.0,65.88,19.666666666666668,65.40333333333336,8.386497083606123,1.5600106837234164,20.428571428571427,59.89142857142857,8.904252595570002,6.057654740275846,22.928571428571427,63.865,9.801603367379673,11.319843536564575,24.7,61.889,11.33547985081689,11.58913205223521,101.5,0.5297619046789219,0,0,0,0,0.3759398495651723,-0.033282129818594026,-1.535714285714285,2.554285714285711
2016-02-23,25,64.59,35.24,30.0,172.0,66.0,线下用户,2016,2,23,1,1,8,24.0,63.84,10.0,66.96,25.0,65.41,28.0,52.43,15.0,62.45,9.0,67.0,19.666666666666668,65.13000000000004,8.386497083606123,1.6285883457761363,20.0,61.628571428571426,8.544003745317582,5.251207570872269,23.642857142857142,64.01785714285714,9.540255946067878,11.313713379768622,25.233333333333334,61.80866666666667,10.940854575880921,11.560800214916048,142.0,0.545595293304599,0,0,0,0,0.3870568198812422,0.2819548195488883,0.035714285714285664,1.9917857142857185
2016-02-24,19,58.47,24.63,25.0,101.28,65.0,线下用户,2016,2,24,2,1,8,25.0,64.59,24.0,63.84,10.0,66.96,32.0,51.73,23.0,55.98,46.0,63.75,22.666666666666668,62.30000000000004,3.2145502536644286,3.3380083882455605,18.142857142857142,62.59142857142857,6.718843437888554,3.4389020950083453,23.357142857142858,64.19571428571427,9.620548064166877,11.196600249310157,24.333333333333332,61.632666666666665,10.26320287889376,11.570413497613414,76.28,0.4212416623189256,0,0,0,0,0.32495296727809936,0.3947979727899065,1.6428571428571437,0.23928571428571843
2016-02-25,37,67.93,40.91,20.375,227.0,66.0,线下用户,2016,2,25,3,1,8,19.0,58.47,25.0,64.59,24.0,63.84,12.0,58.58,22.0,66.62,34.0,49.81,27.0,63.66333333333338,9.16515138991172,4.7975966205310705,21.714285714285715,63.92714285714286,9.123491395189456,3.436959481314187,24.428571428571427,64.28928571428571,10.27105182026191,11.223859520123533,24.433333333333334,62.23666666666667,10.374648588426172,11.403713954411101,206.625,0.6022375974382103,0,0,0,0,0.5446783452753308,0.17078083547378956,2.785714285714287,0.2382142857142891
2016-02-26,27,53.32,25.95,15.75,90.0,46.0,线下用户,2016,2,26,4,1,8,37.0,67.93,19.0,58.47,25.0,64.59,12.0,60.29,35.0,70.48,23.0,33.07,27.666666666666668,59.9066666666667,9.018499505645831,7.410197928080664,23.857142857142858,62.93142857142857,8.173709305420921,5.2156604841304075,23.857142857142858,63.06357142857143,9.85164681943811,11.430870218668344,24.566666666666666,62.91166666666666,10.381293964040124,10.147939856608371,74.25,0.4866841709514846,0,0,0,0,0.5063765940535677,0.795775092008083,1.9642857142857142,-1.417857142857138
2016-02-27,39,65.14,16.18,11.125,110.0,64.0,线下用户,2016,2,27,5,1,8,27.0,53.32,37.0,67.93,19.0,58.47,25.0,65.41,45.0,86.73,29.0,61.79,34.333333333333336,62.13000000000003,6.4291005073287035,7.756165289625907,25.857142857142858,62.892857142857146,10.007140307943015,5.195234079698653,23.428571428571427,61.521428571428565,8.950412845779244,9.238544554988094,24.9,63.02333333333333,10.684665131182962,10.153601478712522,98.875,0.24838808715867547,1,0,0,0,0.5987104696655342,0.49878093401373796,3.7500000000000013,-0.8271428571428532
2016-02-28,4,100.12,92.7,6.5,226.0,84.0,线下用户,2016,2,28,6,1,8,39.0,65.14,27.0,53.32,37.0,67.93,10.0,66.96,18.0,84.81,20.0,64.11,23.333333333333332,72.86000000000003,17.78576209593882,24.336367847318513,25.0,67.63000000000001,11.704699910719654,15.133723930348555,22.428571428571427,62.614999999999995,10.286019531490197,12.52784206968909,24.366666666666667,64.22366666666667,11.318228609220373,12.207305467695008,219.5,0.925888933187586,1,0,1,0,0.03995205752697243,-0.5983683561565458,-0.8571428571428559,3.7425000000000037
2016-02-29,15,72.8,30.86,30.0,142.0,68.0,线下用户,2016,2,29,0,1,9,4.0,100.12,39.0,65.14,27.0,53.32,24.0,63.84,20.0,47.8,13.0,59.35,19.333333333333332,79.35333333333337,17.89785834487842,18.387760421903806,23.714285714285715,68.91,12.311434870535168,15.138656919731606,22.071428571428573,64.40071428571429,10.462124256385218,12.025344686750563,24.433333333333334,64.672,11.25467974186533,12.2689707856013,112.0,0.42390109884287075,0,0,1,0,0.20604395601565334,-0.09922638252516816,-2.0714285714285703,3.7549999999999986
2016-03-01,35,53.24,28.11,30.0,106.0,65.0,线下用户,2016,3,1,1,1,9,15.0,72.8,4.0,100.12,39.0,65.14,25.0,64.59,28.0,52.43,5.0,69.3,18.0,75.3866666666667,15.716233645501731,23.54679879162626,25.142857142857142,67.28857142857143,13.043881981329706,16.245804000388905,22.571428571428573,64.45857142857143,10.924315051327445,11.965117799505324,25.433333333333334,64.13666666666667,10.791706053272097,12.40964094991287,76.0,0.5279864762344127,0,1,0,1,0.6574004506654019,-0.20151098749965654,-0.678571428571427,1.458928571428575
2016-03-02,44,62.47,20.46,30.0,101.0,65.0,线下用户,2016,3,2,2,1,9,35.0,53.24,15.0,72.8,4.0,100.12,19.0,58.47,32.0,51.73,25.0,46.07,31.333333333333332,62.836666666666694,14.84362938547491,9.785153720475282,28.714285714285715,67.86,14.430457208214014,15.95160702458129,23.428571428571427,65.22571428571429,12.1257151142919,11.418040189027057,26.066666666666666,64.68333333333334,11.310456966082711,11.938613774244558,71.0,0.3275172082075369,0,1,0,1,0.704338082166746,0.6742006583123487,0.4642857142857148,-0.3171428571428579
2016-03-03,29,72.08,24.17,32.5,103.0,75.0,线下用户,2016,3,3,3,1,9,44.0,62.47,35.0,53.24,15.0,72.8,37.0,67.93,12.0,58.58,29.0,48.82,36.0,62.59666666666669,7.549834435270821,9.420638690308172,27.571428571428573,68.45285714285714,13.974466511667444,16.03156128213536,24.642857142857142,66.19,11.738215975424643,11.383622513877423,26.066666666666666,65.45866666666667,11.310456966082711,11.62401726905425,70.5,0.3353218645483738,0,1,0,1,0.4023307435623848,-0.4512459446169436,1.6785714285714315,0.14500000000000676
2016-03-04,19,70.64,19.84,35.0,103.0,70.0,线下用户,2016,3,4,4,1,9,29.0,72.08,44.0,62.47,35.0,53.24,27.0,53.32,12.0,60.29,34.0,55.83,30.666666666666668,68.39666666666669,12.583057392117954,5.182898159652724,26.428571428571427,70.92714285714285,14.351041110399676,14.577330247437667,25.142857142857142,66.92928571428571,11.299129597908403,11.306805618595323,25.566666666666666,65.95233333333333,11.27916398630168,11.51496677741905,68.0,0.28086070211199593,0,0,0,1,0.26896942238548,0.057935628761154344,0.6785714285714286,-1.7824999999999993
2016-03-05,16,74.56,17.11,50.0,118.0,75.0,线下用户,2016,3,5,5,1,9,19.0,70.64,29.0,72.08,44.0,62.47,39.0,65.14,25.0,65.41,41.0,54.31,21.333333333333332,72.42666666666669,6.806859285554096,1.982859887468558,23.142857142857142,72.27285714285715,13.606721028332208,14.38761818866698,24.5,67.58285714285714,11.560875665530105,11.475423523989894,24.733333333333334,66.62733333333333,11.020148735880081,11.401933572662543,68.0,0.22947961370312775,1,0,0,1,0.21459227464933045,-0.3514534008921618,1.3571428571428579,-2.219999999999998
2016-03-06,10,90.23,19.4,50.0,109.1,97.0,线下用户,2016,3,6,6,1,9,16.0,74.56,19.0,70.64,29.0,72.08,4.0,100.12,10.0,66.96,24.0,63.53,15.0,78.4766666666667,4.582575694955897,10.36567572970196,24.0,70.86,12.328828005937982,11.365472566799442,24.5,69.245,11.560875665530105,12.966633362952257,24.266666666666666,67.51733333333333,11.34394364721829,12.16814380578105,59.099999999999994,0.2150060955098076,1,0,0,1,0.11082788428340598,-0.5604435056461617,-2.7857142857142847,3.6821428571428547
2016-03-07,24,69.5,24.74,30.0,107.0,77.5,线下用户,2016,3,7,0,1,10,10.0,90.23,16.0,74.56,19.0,70.64,15.0,72.8,24.0,63.84,50.0,72.43,16.666666666666668,78.0966666666667,7.023769168568533,10.808063347951485,25.285714285714285,70.38857142857144,11.686377906410062,11.340003569328585,24.5,69.64928571428571,11.560875665530105,12.873046656474763,23.4,67.41966666666666,10.250651787518947,12.13907696409561,77.0,0.3559712229703639,0,0,0,1,0.3453237409575074,-0.1641044303599419,-4.071428571428571,3.81357142857143
2016-03-08,37,53.23,30.41,30.0,127.0,40.0,线下用户,2016,3,8,1,1,10,24.0,69.5,10.0,90.23,16.0,74.56,35.0,53.24,25.0,64.59,20.0,72.53,23.666666666666668,70.98666666666671,13.503086067019424,18.544746785365717,25.571428571428573,70.38714285714285,11.98411647219136,11.342524284428984,25.357142857142858,68.83785714285715,12.035889554272147,13.556372432051257,23.966666666666665,66.77633333333333,10.522499156842303,12.368164495530962,97.0,0.5712943827594789,0,0,0,1,0.6950967498224504,-0.4321859355740326,-1.4285714285714293,-0.4746428571428566
2016-03-09,32,59.21,23.48,30.0,97.0,65.0,线下用户,2016,3,9,2,1,10,37.0,53.23,24.0,69.5,10.0,90.23,44.0,62.47,19.0,58.47,18.0,80.86,31.0,60.646666666666704,6.557438524302076,8.229594967757004,23.857142857142858,69.92142857142858,9.511897312113456,11.780253857722471,26.285714285714285,68.89071428571428,12.009154017655874,13.514215002835087,24.433333333333334,66.05466666666666,10.559138331267869,12.147724274837582,67.0,0.39655463597423496,0,0,0,1,0.5404492483464872,-0.831335774462677,1.892857142857144,-2.803214285714281
2016-03-10,18,58.03,22.27,30.0,113.5,52.5,线下用户,2016,3,10,3,1,10,32.0,59.21,37.0,53.23,24.0,69.5,29.0,72.08,37.0,67.93,15.0,62.45,29.0,56.82333333333336,9.84885780179615,3.1673543113032334,22.285714285714285,67.91428571428571,9.428932172031077,12.524592950329088,24.928571428571427,68.18357142857143,11.776536553113278,13.823818690463531,24.533333333333335,65.90733333333334,10.480633480897962,12.219542554035812,83.5,0.3837670169940088,0,0,0,1,0.31018438733238246,0.04555215198094639,2.0000000000000013,-3.768928571428569
2016-03-11,19,74.43,25.87,33.525,127.0,75.0,线下用户,2016,3,11,4,1,10,18.0,58.03,32.0,59.21,37.0,53.23,19.0,70.64,27.0,53.32,23.0,55.98,23.0,63.89000000000004,7.810249675906701,9.146955777743667,22.285714285714285,68.45571428571428,9.428932172031077,12.742092786172648,24.357142857142858,69.69142857142857,11.862073647081743,13.215767888364141,24.4,66.52233333333334,10.526157893552606,12.166852278540372,93.475,0.3475749025463422,0,0,0,1,0.25527341122460384,5.087023037463545,1.1785714285714288,-2.6814285714285715
2016-03-12,14,73.81,23.27,37.05,112.5,68.4,线下用户,2016,3,12,5,1,10,19.0,74.43,18.0,58.03,32.0,59.21,16.0,74.56,39.0,65.14,22.0,66.62,17.0,68.7566666666667,2.6457513110646933,9.294736861973654,22.0,68.34857142857143,9.678154093972024,12.685236075285268,22.571428571428573,70.31071428571428,11.35926789159262,13.189193399426234,24.133333333333333,66.762,10.689128648508618,12.239441445448344,75.45,0.31526893370610093,1,0,0,1,0.18967619561174962,0.03165390419895229,-0.6071428571428557,-1.2357142857142833
2016-03-13,16,79.28,20.27,40.0,107.0,74.05,线下用户,2016,3,13,6,1,10,14.0,73.81,19.0,74.43,18.0,58.03,10.0,90.23,4.0,100.12,35.0,70.48,16.333333333333332,75.84000000000003,2.5166114784236875,2.9952128471944865,22.857142857142858,66.78428571428572,8.649249898663154,9.90842714922168,23.428571428571427,68.82214285714286,10.24855926620747,10.459612567152803,23.5,67.05533333333332,10.585448697997215,12.435501662948797,67.0,0.25567608473061604,1,0,0,1,0.20181634709866092,0.5187643587549133,-2.964285714285712,3.061428571428575
2016-03-14,33,56.59,23.75,30.0,107.1,45.0,线下用户,2016,3,14,0,1,11,16.0,79.28,14.0,73.81,19.0,74.43,24.0,69.5,15.0,72.8,45.0,86.73,21.0,69.89333333333337,10.44030650891058,11.841209116189619,24.142857142857142,64.94000000000001,9.47678868655013,10.50238226943479,24.714285714285715,67.66428571428571,10.238904474364668,10.874382538994627,23.1,66.05066666666667,9.952819735615384,12.001091023200077,77.1,0.41968545672032415,0,0,0,1,0.5831418977587662,-0.2693654631263377,-1.714285714285714,2.357142857142857
2016-03-15,26,49.01,19.77,30.0,107.0,40.0,线下用户,2016,3,15,1,1,11,33.0,56.59,16.0,79.28,14.0,73.81,37.0,53.23,35.0,53.24,18.0,84.81,25.0,61.6266666666667,8.544003745317575,15.751007375191344,22.571428571428573,64.33714285714287,7.742892285986015,11.37172621649247,24.071428571428573,67.36214285714286,9.817286838995837,11.354168450784357,23.366666666666667,64.85733333333333,9.91857655712452,11.850374338139288,77.0,0.40338706378221034,0,0,0,1,0.5305039786715968,0.631459399167735,0.32142857142857084,-1.0225000000000026
2016-03-16,37,57.24,28.07,33.333333333333336,125.0,46.0,线下用户,2016,3,16,2,1,11,26.0,49.01,33.0,56.59,16.0,79.28,32.0,59.21,44.0,62.47,20.0,47.8,32.0,54.28000000000003,5.5677643628301015,4.575510900434916,23.285714285714285,64.05571428571429,8.90157824422703,11.542850394859164,23.571428571428573,66.98857142857142,8.855370258638676,11.610650851128405,23.933333333333334,65.172,10.201194430854251,11.502039519296368,91.66666666666666,0.4903913346452845,0,0,0,1,0.6464011179863031,0.3969134220146004,3.2142857142857153,-2.5153571428571393
2016-03-17,40,60.7,30.16,36.666666666666664,149.0,57.16,线下用户,2016,3,17,3,1,11,37.0,57.24,26.0,49.01,33.0,56.59,18.0,58.03,29.0,72.08,28.0,52.43,34.333333333333336,55.650000000000034,7.371114795832057,6.005006244792653,26.428571428571427,64.43714285714286,10.469911538262785,11.353101946583976,24.357142857142858,66.17571428571429,9.810568421210505,11.625128428925269,24.333333333333332,65.44766666666666,10.59386072484772,11.283144182526662,112.33333333333334,0.4968698516479621,0,0,0,1,0.6589785830874829,0.7455158642608221,4.249999999999999,-3.735714285714291
2016-03-18,11,79.2,49.28,40.0,208.0,65.0,线下用户,2016,3,18,4,1,11,40.0,60.7,37.0,57.24,26.0,49.01,19.0,74.43,19.0,70.64,32.0,51.73,29.333333333333332,65.71333333333337,15.947831618540942,11.807223777558045,25.285714285714285,65.11857142857143,11.771636613972978,12.166839398643589,23.785714285714285,66.78714285714287,10.3639803122202,12.093657860199121,23.633333333333333,66.36333333333333,10.762269127912063,11.246102568824131,168.0,0.6222222221436589,0,0,0,1,0.13888888887135242,-0.420382895078621,1.5357142857142871,-0.7264285714285673
2016-03-19,14,106.73,54.34,31.5,199.0,94.0,线下用户,2016,3,19,5,1,11,11.0,79.2,40.0,60.7,37.0,57.24,14.0,73.81,16.0,74.56,12.0,58.58,21.666666666666668,82.21000000000004,15.947831618540937,23.162152317951772,25.285714285714285,69.82142857142857,11.77163661397298,19.955550129033906,23.642857142857142,69.08500000000001,10.492540521408845,16.08254608143668,23.7,67.96833333333333,10.693697789529727,13.338273445455895,167.5,0.5091352009267184,1,0,0,1,0.1311721165435049,1.274536990304014,-1.285714285714284,4.973571428571426
