date,daily_demand,avg_price,price_std,min_price,max_price,median_price,customer_type,year,month,day,dayofweek,quarter,weekofyear,demand_lag_1,price_lag_1,demand_lag_2,price_lag_2,demand_lag_3,price_lag_3,demand_lag_7,price_lag_7,demand_lag_14,price_lag_14,demand_lag_30,price_lag_30,demand_ma_3,price_ma_3,demand_std_3,price_std_3,demand_ma_7,price_ma_7,demand_std_7,price_std_7,demand_ma_14,price_ma_14,demand_std_14,price_std_14,demand_ma_30,price_ma_30,demand_std_30,price_std_30,price_range,price_cv,is_weekend,is_month_start,is_month_end,season,demand_price_ratio,price_demand_elasticity,demand_trend,price_trend
2016-02-22,66,68.17,27.23,22.5,139.5,69.16,线上用户,2016,2,22,0,1,8,40.0,73.43,63.0,72.43,142.0,81.74,51.0,65.36,51.0,76.83,31.0,58.1,56.333333333333336,71.34333333333335,14.224392195567798,2.7933015113538393,64.57142857142857,71.94857142857143,35.85088163889011,5.9408232554403755,65.28571428571429,71.28142857142856,32.92749277153946,5.9712707797653595,53.333333333333336,68.87733333333334,30.96531244332343,6.61733560995071,117.0,0.3994425699868795,0,0,0,0,0.9681678156127084,-0.11020437924296138,2.7142857142857197,0.6757142857142923
2016-02-23,33,71.4,38.76,23.75,171.0,73.95,线上用户,2016,2,23,1,1,8,66.0,68.17,40.0,73.43,63.0,72.43,41.0,65.64,39.0,62.31,22.0,65.56,46.333333333333336,71.00000000000001,17.387735140993186,2.652715589730313,63.42857142857143,72.77142857142857,36.84135874646466,5.2839928985929925,64.85714285714286,71.93071428571429,33.33249083184376,5.386268101936529,53.7,69.07199999999999,30.644963584632393,6.602264710715095,147.25,0.5428571427811124,0,0,0,0,0.4621848738848481,-0.09476309416458865,-4.03571428571428,-0.28428571428571425
2016-02-24,48,76.77,37.24,25.0,184.0,73.81,线上用户,2016,2,24,2,1,8,33.0,71.4,66.0,68.17,40.0,73.43,42.0,65.73,40.0,69.78,17.0,60.5,49.0,72.11333333333334,16.52271164185819,4.344149322172494,64.28571428571429,74.34857142857143,36.32590575018636,4.406788053943734,65.42857142857143,72.42999999999999,32.93983860059078,5.494455947029788,54.733333333333334,69.61433333333333,29.87783555532866,6.541810718086642,159.0,0.48508531972318814,0,0,0,0,0.6252442359482554,0.16546218123378148,-8.749999999999995,-0.86178571428571
2016-02-25,54,69.38,29.79,29.0,182.0,60.75,线上用户,2016,2,25,3,1,8,48.0,76.77,33.0,71.4,66.0,68.17,58.0,76.5,50.0,68.82,23.0,58.75,45.0,72.51666666666667,10.816653826391773,3.8194545858449276,63.714285714285715,73.33142857142856,36.47242924783169,4.642820366154734,65.71428571428571,72.47,32.81282247355936,5.468128635030052,55.766666666666666,69.96866666666666,29.272422391112002,6.212662116574621,153.0,0.42937445943652724,0,0,0,0,0.7783222829665146,-0.7700924224358526,-10.750000000000007,-1.0867857142857142
2016-02-26,92,68.36,26.39,22.5,139.0,70.02,线上用户,2016,2,26,4,1,8,54.0,69.38,48.0,76.77,33.0,71.4,142.0,81.74,119.0,73.56,47.0,70.25,64.66666666666667,71.50333333333334,23.86070689089765,4.589491620357495,56.57142857142857,71.42,19.560650490692826,3.1029770651209887,63.785714285714285,72.09857142857143,30.12328149309253,5.564158457544519,57.266666666666666,69.90566666666668,29.952759740831077,6.219290170903259,116.5,0.3860444703940836,0,0,0,0,1.3458162666258315,-0.02089180835417613,3.4642857142857144,-0.4182142857142861
2016-02-27,122,75.96,28.66,16.0,173.0,76.0,线上用户,2016,2,27,5,1,8,92.0,68.36,54.0,69.38,48.0,76.77,63.0,72.43,106.0,72.3,38.0,72.27,89.33333333333333,71.23333333333333,34.07834111768547,4.125061615701224,65.0,71.92428571428572,31.72275734127358,3.5492292925970244,64.92857142857143,72.36,32.08753480886142,5.659514793011193,60.06666666666667,70.02866666666667,31.949241352315436,6.303580117588684,157.0,0.37730384407881734,1,0,0,0,1.6061084779349517,0.34094011047292144,11.392857142857146,0.21250000000000488
2016-02-28,62,72.95,29.01,9.5,145.0,76.0,线上用户,2016,2,28,6,1,8,122.0,75.96,92.0,68.36,54.0,69.38,40.0,73.43,57.0,82.17,45.0,71.51,92.0,72.42333333333335,29.999999999999982,3.8272749226220726,68.14285714285714,71.85571428571428,29.868760555852507,3.519805189414433,65.28571428571429,71.70142857142858,32.02025457888658,4.918030964871352,60.63333333333333,70.07666666666667,31.823308886816655,6.320708348199376,135.5,0.39766963668297883,1,0,1,0,0.8498971897395617,0.080573110291997,7.500000000000003,0.5375000000000005
2016-02-29,42,72.69,41.84,3.0,193.0,66.0,线上用户,2016,2,29,0,1,9,62.0,72.95,122.0,75.96,92.0,68.36,66.0,68.17,51.0,65.36,34.0,65.91,75.33333333333333,73.86666666666667,41.63331998932263,1.817534960690451,64.71428571428571,72.50142857142858,31.48922718282273,3.1232217797835795,64.64285714285714,72.225,32.41701154274775,4.568766455300792,60.9,70.30266666666667,31.6253390332106,6.287714860020949,190.0,0.5755949923544375,0,0,1,0,0.5777961204322747,0.011048663810637637,4.392857142857145,0.10035714285714398
2016-03-01,58,67.99,24.21,31.0,142.0,58.16,线上用户,2016,3,1,1,1,9,42.0,72.69,62.0,72.95,122.0,75.96,33.0,71.4,41.0,65.64,25.0,62.76,54.0,71.21000000000001,10.583005244258207,2.7916303480221454,68.28571428571429,72.0142857142857,28.575713964333804,3.5591612173978286,65.85714285714286,72.39285714285714,31.775310064110048,4.345959093176703,62.0,70.477,30.899168608388994,6.1421950193054835,111.0,0.35608177667949975,0,1,0,1,0.8530666273197433,-0.16972760594498076,-0.8571428571428542,-0.5403571428571441
2016-03-02,72,71.1,29.43,28.5,183.0,68.5,线上用户,2016,3,2,2,1,9,58.0,67.99,42.0,72.69,62.0,72.95,48.0,76.77,42.0,65.73,23.0,73.69,57.333333333333336,70.59333333333333,15.011106998930165,2.3906135892969935,71.71428571428571,71.2042857142857,27.139849457420024,2.8761134489843743,68.0,72.77642857142857,31.045871768178095,3.9297065992321585,63.63333333333333,70.39066666666666,30.049939277388056,6.113612247489399,154.5,0.4139240505746943,0,1,0,1,1.0126582277056742,0.18950265010307626,-3.3571428571428523,0.04107142857143277
2016-03-03,53,74.67,33.37,26.0,242.33,79.36,线上用户,2016,3,3,3,1,9,72.0,71.1,58.0,67.99,42.0,72.69,54.0,69.38,58.0,76.5,21.0,53.04,61.0,71.25333333333334,9.848857801795955,3.3426386782498008,71.57142857142857,71.96,27.25103755123905,3.008809288295545,67.64285714285714,72.64571428571428,31.198143788119506,3.8253722077044157,64.7,71.11166666666666,29.035234243694394,5.204716748948986,216.33,0.44689969191818674,0,1,0,1,0.7097897414343391,-0.1902731584428634,-7.89285714285714,0.15178571428571636
2016-03-04,111,70.59,27.01,4.0,140.0,69.0,线上用户,2016,3,4,4,1,9,53.0,74.67,72.0,71.1,58.0,67.99,92.0,68.36,142.0,81.74,36.0,68.3,78.66666666666667,72.12,29.56912804486009,2.2230384612053755,74.28571428571429,72.27857142857142,30.390318007079525,2.6622072832609818,65.42857142857143,71.84928571428571,26.21718252102355,2.8130860805720395,67.2,71.18800000000002,29.700110298181297,5.17878657069743,136.0,0.38263210080994026,0,0,0,1,1.5724606882600283,-0.04993003653408641,-0.750000000000003,-0.5092857142857097
2016-03-05,81,70.54,24.79,25.0,156.0,69.5,线上用户,2016,3,5,5,1,9,111.0,70.59,53.0,74.67,72.0,71.1,122.0,75.96,63.0,72.43,45.0,58.72,81.66666666666667,71.93333333333335,29.005746557076094,2.370154706623949,68.42857142857143,71.50428571428571,22.618997493678645,2.1524083963695415,66.71428571428571,71.71428571428571,26.528442128369417,2.8283828330963825,68.4,71.58200000000001,29.49880184591951,4.616637379052368,131.0,0.35143181168820076,1,0,0,1,1.1482846610223583,0.0026207679111060382,6.785714285714287,-0.16964285714285518
2016-03-06,47,70.55,24.83,28.1,140.6,69.5,线上用户,2016,3,6,6,1,9,81.0,70.54,111.0,70.59,53.0,74.67,62.0,72.95,40.0,73.43,76.0,70.81,79.66666666666667,70.56000000000002,32.02082655606085,0.02645751307453209,66.28571428571429,71.16142857142857,23.99801579099312,2.0734385978484666,67.21428571428571,71.50857142857143,26.04782161696088,2.79857341994418,67.43333333333334,71.57333333333332,29.715528662269456,4.618380320157441,112.5,0.3519489723101419,1,0,0,1,0.6661941884243524,-0.00033773079074710165,3.5714285714285765,-0.06535714285713994
2016-03-07,94,67.76,25.03,14.55,118.0,65.4,线上用户,2016,3,7,0,1,10,47.0,70.55,81.0,70.54,111.0,70.59,42.0,72.69,66.0,68.17,116.0,65.92,74.0,69.61666666666667,24.26932219902315,1.6079282736898626,73.71428571428571,70.45714285714287,23.264524393120276,2.2933215669687494,69.21428571428571,71.47928571428572,27.004781831339532,2.838063977936723,66.7,71.63466666666666,28.730795684937995,4.552461049718463,103.45,0.3693919716101842,0,0,0,1,1.387249114317112,-0.039546420582565425,3.0714285714285716,-0.21142857142856564
2016-03-08,63,70.04,25.0,1.0,116.0,76.0,线上用户,2016,3,8,1,1,10,94.0,67.76,47.0,70.55,81.0,70.54,58.0,67.99,33.0,71.4,67.0,73.56,68.0,69.45,23.895606290696985,1.4856311789935959,74.42857142857143,70.75,22.773208988173813,2.0429880077964686,71.35714285714286,71.38214285714285,25.02800629097538,2.8641421821490147,66.56666666666666,71.51733333333333,28.738635934962108,4.546484760578142,115.0,0.3569388920107169,0,0,0,1,0.8994860078670066,-0.10202993796832048,-0.3214285714285608,-0.6085714285714307
2016-03-09,86,77.29,23.18,30.6,135.0,86.55,线上用户,2016,3,9,2,1,10,63.0,70.04,94.0,67.76,47.0,70.55,72.0,71.1,48.0,76.77,51.0,76.83,81.0,71.69666666666667,16.09347693943103,4.976307198448628,76.42857142857143,71.63428571428571,23.136242440934684,3.2202011176470706,74.07142857142857,71.4192857142857,24.351478507361936,2.941709247479803,67.73333333333333,71.53266666666667,28.79527419720032,4.565754787723226,104.4,0.29990943197051245,0,0,0,1,1.112692456836241,0.28353362518872544,0.5714285714285726,0.14214285714285804
2016-03-10,66,74.12,21.38,12.5,120.0,73.51,线上用户,2016,3,10,3,1,10,86.0,77.29,63.0,70.04,94.0,67.76,53.0,74.67,54.0,69.38,39.0,62.31,71.66666666666667,73.81666666666668,12.503332889007273,3.6345059269909004,78.28571428571429,71.55571428571429,21.39870935137806,3.139484337397164,74.92857142857143,71.75785714285715,23.79548853722654,2.9616502119640753,68.63333333333334,71.92633333333333,28.283641346476035,4.240709507434461,107.5,0.28845116024170925,0,0,0,1,0.8904479221680454,0.17636176201491843,-3.89285714285714,0.8421428571428617
2016-03-11,116,64.44,29.56,15.833333333333334,183.5,67.75,线上用户,2016,3,11,4,1,10,66.0,74.12,86.0,77.29,63.0,70.04,111.0,70.59,92.0,68.36,40.0,69.78,89.33333333333333,71.95,25.166114784235802,6.694198981207415,79.0,70.67714285714285,22.715633383200938,4.1520224561279395,76.64285714285714,71.47785714285715,25.892104953076025,3.452266097622849,71.16666666666667,71.74833333333332,29.02446451237097,4.441236301421685,167.66666666666666,0.45872129105234,0,0,0,1,1.800124146213513,-0.17239071547943458,4.821428571428572,-0.05821428571429207
2016-03-12,87,64.11,28.89,19.166666666666668,136.08,58.0,线上用户,2016,3,12,5,1,10,116.0,64.44,66.0,74.12,86.0,77.29,81.0,70.54,122.0,75.96,50.0,68.82,89.66666666666667,67.55666666666667,25.10644007686737,5.6864077705816145,79.85714285714286,69.75857142857144,22.915995661171912,4.841450982819903,74.14285714285714,70.63142857142857,22.66429636389214,3.7117419861075334,72.4,71.59133333333334,28.87977457166765,4.6276617565830875,116.91333333333334,0.4506317266494102,1,0,0,1,1.357042582848691,0.02048417214152707,5.964285714285715,-0.7814285714285675
2016-03-13,68,72.54,21.28,22.5,115.0,78.3,线上用户,2016,3,13,6,1,10,87.0,64.11,116.0,64.44,66.0,74.12,47.0,70.55,62.0,72.95,119.0,73.56,90.33333333333333,67.03000000000002,24.17298767908783,4.774651819766293,82.85714285714286,70.04285714285716,18.924662669195712,4.952813053493675,74.57142857142857,70.60214285714285,22.47293854912997,3.6936144036217815,70.7,71.55733333333333,27.510687578366326,4.616432368842881,92.5,0.2933553900891432,1,0,0,1,0.93741384051042,-0.6020983946854994,6.05480391091684e-16,-0.37035714285713944
2016-03-14,66,70.13,26.39,23.75,124.0,71.1,线上用户,2016,3,14,0,1,11,68.0,72.54,87.0,64.11,116.0,64.44,94.0,67.76,42.0,72.69,106.0,72.3,73.66666666666667,68.92666666666668,11.590225767142375,4.3419158597710314,78.85714285714286,70.38142857142859,19.134859736691304,4.8507024528118095,76.28571428571429,70.41928571428572,20.63763765337722,3.6453541862022236,69.36666666666666,71.485,26.69816386988036,4.621392348782742,100.25,0.3763011549442035,0,0,0,1,0.9411093681817898,1.1295840620293607,-0.21428571428570978,-0.6871428571428525
2016-03-15,64,65.79,32.48,25.0,217.75,58.0,线上用户,2016,3,15,1,1,11,66.0,70.13,68.0,72.54,87.0,64.11,63.0,70.04,58.0,67.99,57.0,82.17,66.0,69.48666666666668,1.9999999999993054,3.4206773208432404,79.0,69.77428571428571,18.99999999999981,5.1568752074063315,76.71428571428571,70.26214285714286,20.288035774919187,3.802175851903241,69.6,70.93900000000001,26.616821230451052,4.269705109740769,192.75,0.4936920503885556,0,0,0,1,0.9727922175143955,2.0422080031743244,-4.071428571428567,-1.227857142857144
2016-03-16,60,62.42,27.94,3.38,120.0,65.15,线上用户,2016,3,16,2,1,11,64.0,65.79,66.0,70.13,68.0,72.54,86.0,77.29,72.0,71.1,51.0,65.36,63.333333333333336,66.11333333333334,3.055050463303415,3.865156314216884,75.28571428571429,67.65,19.922468770329523,4.574778683171469,75.85714285714286,69.64214285714286,20.75074472382646,4.326578286629585,69.9,70.841,26.45014829500173,4.432797318733853,116.62,0.4476129444973385,0,0,0,1,0.9612303747258522,0.8195775745128667,-5.107142857142853,-0.9421428571428536
2016-03-17,93,66.33,28.64,25.0,133.4,68.0,线上用户,2016,3,17,3,1,11,60.0,62.42,64.0,65.79,66.0,70.13,66.0,74.12,53.0,74.67,41.0,65.64,72.33333333333333,64.84666666666668,18.009256878986733,2.118828292554739,79.14285714285714,66.53714285714285,20.432234103890433,3.577334735459323,78.71428571428571,69.04642857142858,20.105217736194398,4.151675485953143,71.63333333333334,70.864,26.193554528749463,4.406593492359497,108.4,0.4317804914168883,0,0,0,1,1.4020805063467392,0.11389123325592268,-4.535714285714283,-0.1592857142857174
2016-03-18,99,77.57,30.42,18.666666666666668,162.45,78.0,线上用户,2016,3,18,4,1,11,93.0,66.33,60.0,62.42,64.0,65.79,116.0,64.44,111.0,70.59,42.0,65.73,84.0,68.77333333333333,20.999999999999957,7.864987815205505,76.71428571428571,68.41285714285713,15.80837632094944,5.314786650737471,77.85714285714286,69.545,18.83881893593928,4.730115871080864,73.53333333333333,71.25866666666667,26.03675562888275,4.460800711589139,143.78333333333333,0.3921619182168156,0,0,0,1,1.276266597747033,2.6265637418348295,2.8571428571428594,0.7232142857142808
2016-03-19,111,75.9,32.27,12.333333333333334,177.0,71.33,线上用户,2016,3,19,5,1,11,99.0,77.57,93.0,66.33,60.0,62.42,87.0,64.11,81.0,70.54,58.0,76.5,101.0,73.26666666666667,9.165151389911626,6.0650831266629766,80.14285714285714,70.09714285714286,20.35868832897108,5.585199830163406,80.0,69.92785714285715,20.825280494925238,5.02459975990702,75.3,71.23866666666666,26.735163465317324,4.437776496162631,164.66666666666666,0.4251646903260653,1,0,0,1,1.4624505926926943,-0.17761375355622327,8.0,0.9107142857142911
2016-03-20,116,82.39,33.1,6.0,186.0,85.0,线上用户,2016,3,20,6,1,11,111.0,75.9,99.0,77.57,93.0,66.33,68.0,72.54,47.0,70.55,142.0,81.74,108.66666666666667,78.62000000000002,8.736894948054072,3.369999999999927,87.0,71.50428571428571,23.43786110832909,7.285295366107599,84.92857142857143,70.77357142857143,20.578047622552795,6.032670804293234,74.43333333333334,71.26033333333335,24.8536174198158,4.492070011533009,180.0,0.40174778487659335,1,0,0,1,1.4079378563651004,1.898260448151399,10.10714285714286,2.5767857142857173
2016-03-21,93,76.64,32.95,25.0,181.0,75.2,线上用户,2016,3,21,0,1,12,116.0,82.39,111.0,75.9,99.0,77.57,66.0,70.13,94.0,67.76,63.0,72.43,106.66666666666667,78.31,12.096831541082674,3.552703196159151,90.85714285714286,72.4342857142857,21.5517096880081,7.49317213010811,84.85714285714286,71.40785714285714,20.54584795358602,6.156993745167111,75.43333333333334,71.40066666666667,24.98093525944892,4.594464385378795,156.0,0.42993215025705483,0,0,0,1,1.213465553077575,0.3519844818862576,7.749999999999997,2.930714285714286
2016-03-22,61,87.7,39.78,30.0,230.0,84.33,线上用户,2016,3,22,1,1,12,93.0,76.64,116.0,82.39,111.0,75.9,64.0,65.79,63.0,70.04,40.0,73.43,90.0,82.24333333333335,27.622454633866237,5.5314585177268984,90.42857142857143,75.56428571428572,22.195023037136938,8.729289503624894,84.71428571428571,72.66928571428572,20.715763494084978,7.514588339496241,76.13333333333334,71.87633333333333,24.236952883097082,5.467541516064909,200.0,0.4535917901421218,0,0,0,1,0.6955530215854557,-0.41940404402609094,0.7142857142857161,3.617142857142858
2016-03-23,72,86.34,42.45,2.0,211.0,74.46,线上用户,2016,3,23,2,1,12,61.0,87.7,93.0,76.64,116.0,82.39,60.0,62.42,86.0,77.29,66.0,68.17,75.33333333333333,83.56000000000002,16.258331197676196,6.031351424017697,92.14285714285714,78.98142857142857,19.7857572631472,7.289360805474079,83.71428571428571,73.3157142857143,20.985081042817846,8.291723133792967,76.33333333333333,72.482,24.17512733387752,6.021175506723483,209.0,0.4916608755511165,0,0,0,1,0.8339124390973,-0.08599564154606716,-5.607142857142849,2.893928571428575
2016-03-24,160,95.22,38.8,20.335,215.5,84.0,线上用户,2016,3,24,3,1,12,72.0,86.34,61.0,87.7,93.0,76.64,93.0,66.33,66.0,74.12,33.0,71.4,97.66666666666667,89.75333333333333,54.26171148547871,4.78285828070772,101.71428571428571,83.10857142857142,32.4330812890905,7.108774926271194,90.42857142857143,74.82285714285715,28.55417061202561,10.15697897891036,80.56666666666666,73.276,27.249401554116155,7.306857714173749,195.165,0.40747742066714165,0,0,0,1,1.6803192604830584,0.08414934544834274,1.7857142857142845,2.826428571428574
2016-03-25,90,91.78,38.57,38.67,240.0,81.84,线上用户,2016,3,25,4,1,12,160.0,95.22,72.0,86.34,61.0,87.7,99.0,77.57,116.0,64.44,48.0,76.77,107.33333333333333,91.11333333333334,46.49014232429638,4.477380186374014,100.42857142857143,85.13857142857144,32.735592977965716,7.290172445540332,88.57142857142857,76.7757142857143,27.592402203154887,10.624661959716493,81.96666666666667,73.77633333333333,26.589449986314296,8.032251577378958,201.32999999999998,0.4202440618413332,0,0,0,1,0.9806057963629761,0.08257569126842668,0.14285714285715398,2.9642857142857153
2016-03-26,49,107.5,38.29,43.33,187.0,100.0,线上用户,2016,3,26,5,1,12,90.0,91.78,160.0,95.22,72.0,86.34,111.0,75.9,87.0,64.11,54.0,69.38,99.66666666666667,98.16666666666667,56.12783029240782,8.263881251163745,91.57142857142857,89.65285714285714,37.44710555284222,9.923965461255497,85.85714285714286,79.875,29.557914839689495,12.759817185813814,81.8,75.047,26.78573990146552,10.069611213945036,143.67000000000002,0.35618604647849433,1,0,0,1,0.4558139534459708,-0.3759786209484467,-3.8571428571428594,4.040357142857147
2016-03-27,68,83.94,32.75,28.5,194.33,86.0,线上用户,2016,3,27,6,1,12,49.0,107.5,90.0,91.78,160.0,95.22,116.0,82.39,68.0,72.54,92.0,68.36,69.0,94.40666666666668,20.518284528683136,11.997621986599478,84.71428571428571,89.87428571428573,36.61381472301707,9.75068349252657,85.85714285714286,80.68928571428572,29.5579148396895,12.61868971881729,81.0,75.56633333333335,26.82896016338077,10.114505283326729,165.83,0.3901596377900692,1,0,0,1,0.8101024540373956,-0.5652092877491314,-2.892857142857142,2.390714285714289
2016-03-28,104,83.65,31.57,25.0,215.0,81.6,线上用户,2016,3,28,0,1,13,68.0,83.94,49.0,107.5,90.0,91.78,93.0,76.64,66.0,70.13,122.0,75.96,73.66666666666667,91.69666666666667,27.934447074057704,13.686856225347546,86.28571428571429,90.87571428571428,37.25906728889074,8.436333834754892,88.57142857142857,81.65499999999999,29.338119822600806,12.260688115963477,80.4,75.82266666666668,26.070990616471295,10.221702379752472,190.0,0.3774058576954685,0,0,1,1,1.2432755527503556,-0.006525825201701748,0.35714285714285715,-0.16678571428571212
2016-03-29,76,76.44,27.37,29.0,161.43,78.12,线上用户,2016,3,29,1,1,13,104.0,83.65,68.0,83.94,49.0,107.5,61.0,87.7,64.0,65.79,62.0,72.95,82.66666666666667,81.34333333333335,18.90326250501038,4.248886128544012,88.42857142857143,89.26714285714286,35.97154960454684,10.060007810278215,89.42857142857143,82.41571428571429,28.73409736964708,11.50790545286556,80.86666666666666,75.93900000000001,25.8546778710563,10.207731468066026,132.43,0.3580586080117663,0,0,1,1,0.99424385125664,0.32014346676253147,-4.357142857142857,-2.1671428571428546
2016-03-30,47,90.82,38.27,39.0,253.67,85.5,线上用户,2016,3,30,2,1,13,76.0,76.44,104.0,83.65,68.0,83.94,72.0,86.34,60.0,62.42,42.0,72.69,75.66666666666667,83.63666666666667,28.501461950807563,7.190009272131297,84.85714285714286,89.90714285714286,38.98900944039038,9.984976571973453,88.5,84.44428571428571,29.942894367060287,10.132987041027503,81.03333333333333,76.54333333333332,25.610454941270508,10.540017775727467,214.67,0.42138295524979275,0,0,1,1,0.5175071569568921,-0.4930078261250628,-11.142857142857139,-2.418928571428566
2016-03-31,73,83.69,29.81,40.2,161.1,80.1,线上用户,2016,3,31,3,1,13,47.0,90.82,76.0,76.44,104.0,83.65,160.0,95.22,93.0,66.33,58.0,67.99,65.33333333333333,83.65,15.947831618540839,7.190083448750834,72.42857142857143,88.25999999999999,20.549591584401615,9.913235260667166,87.07142857142857,85.6842857142857,30.187782260414643,8.707740777638847,81.53333333333333,77.06666666666666,25.28967805433573,10.490334248425325,120.89999999999999,0.3561954832887806,0,0,1,1,0.8722666984260645,-0.14191638318493147,-1.6785714285714255,-2.3260714285714306
2016-04-01,56,90.28,28.69,41.4,163.67,87.3,线上用户,2016,4,1,4,2,13,73.0,83.69,47.0,90.82,76.0,76.44,90.0,91.78,99.0,77.57,72.0,71.1,58.666666666666664,88.26333333333334,13.203534880225478,3.969815276978874,67.57142857142857,88.04571428571428,19.70496674155302,9.840409641105566,84.0,86.59214285714286,31.055781079559814,8.455593668437434,81.0,77.706,25.663606325985615,10.696591335883761,122.26999999999998,0.31778910054078546,0,1,0,1,0.6202924235024045,-0.338131634714748,-0.9285714285714263,-1.6067857142857103
2016-04-02,61,83.38,25.7,6.0,149.33,80.75,线上用户,2016,4,2,5,2,13,56.0,90.28,73.0,83.69,47.0,90.82,49.0,107.5,111.0,75.9,53.0,74.67,63.333333333333336,85.78333333333335,8.736894948053962,3.897311038823374,69.28571428571429,84.60000000000001,18.291293791621868,4.850962103885637,80.42857142857143,87.12642857142858,30.583339571418055,7.949171807024135,81.26666666666667,77.99633333333333,25.402868875905202,10.729500256169128,143.33,0.3082273926231438,1,1,0,1,0.7315903093389794,-0.8560034486557501,-4.285714285714282,0.6725000000000049
2016-04-03,55,87.87,24.42,52.2,159.3,82.45,线上用户,2016,4,3,6,2,13,61.0,83.38,56.0,90.28,73.0,83.69,68.0,83.94,116.0,82.39,111.0,70.59,57.333333333333336,87.17666666666668,3.2145502536639343,3.5018614097840484,67.42857142857143,85.16142857142857,19.086270308410462,4.987348756508702,76.07142857142857,87.51785714285714,29.449994869306913,7.832061501459388,79.4,78.57233333333333,25.199343176990162,10.781889887224628,107.10000000000001,0.2779105496440298,1,1,0,1,0.6259246613604273,-0.5474734705474666,-6.000000000000002,0.9285714285714313
2016-04-04,121,78.88,24.0,47.655,162.3,85.0,线上用户,2016,4,4,0,2,14,55.0,87.87,61.0,83.38,56.0,90.28,104.0,83.65,93.0,76.64,81.0,70.54,79.0,83.37666666666668,36.49657518178928,4.495000926955879,69.85714285714286,84.48,24.754989876982776,5.525145548610876,78.07142857142857,87.67785714285715,31.56303652574132,7.612549536099281,80.73333333333333,78.85033333333332,26.320220800527153,10.674628470748408,114.64500000000001,0.30425963484986573,0,0,0,1,1.5339756590347395,-0.08525852514209764,4.964285714285716,0.03964285714286319
2016-04-05,54,87.27,27.31,43.11,189.0,86.4,线上用户,2016,4,5,1,2,14,121.0,78.88,55.0,87.87,61.0,83.38,76.0,76.44,61.0,87.7,47.0,70.55,76.66666666666667,84.67333333333335,38.39704849768184,5.0261350293574845,66.71428571428571,86.02714285714285,25.236972122359656,4.272983790771012,77.57142857142857,87.64714285714285,31.907834306168382,7.613320743752866,80.96666666666667,79.40766666666667,26.04039744033434,10.662793411359893,145.89,0.3129368625744315,0,0,0,1,0.6187693364708642,-0.19209038825914104,4.142857142857151,-0.81
2016-04-06,118,92.13,26.34,44.928,198.5,104.0,线上用户,2016,4,6,2,2,14,54.0,87.27,121.0,78.88,55.0,87.87,47.0,90.82,72.0,86.34,94.0,67.76,97.66666666666667,86.09333333333335,37.84617990409773,6.702912302375326,76.85714285714286,86.21428571428571,29.84084768360618,4.538328830244666,80.85714285714286,88.06071428571428,33.61285729931602,7.693690186206072,81.76666666666667,80.22,26.811839038821535,10.673125774257036,153.572,0.2859003581584826,0,0,0,1,1.2807988710212963,0.04698779609718087,6.821428571428573,0.528571428571428
2016-04-07,97,81.71,33.39,46.746,185.57,71.0,线上用户,2016,4,7,3,2,14,118.0,92.13,54.0,87.27,121.0,78.88,73.0,83.69,160.0,95.22,63.0,70.04,89.66666666666667,87.03666666666668,32.62412195497882,5.213917273349722,80.28571428571429,85.93142857142857,30.690466954817666,4.777291521952122,76.35714285714286,87.09571428571428,25.421393603562695,7.57295970419252,82.9,80.609,26.709613405585987,10.50057612540967,138.82399999999998,0.40864031325313427,0,0,0,1,1.1871251987287819,0.6355202374954467,8.428571428571429,-0.3146428571428565
2016-04-08,115,80.46,30.39,48.564,221.39,78.0,线上用户,2016,4,8,4,2,14,97.0,81.71,118.0,92.13,54.0,87.27,56.0,90.28,90.0,91.78,86.0,77.29,110.0,84.76666666666667,11.357816691600426,6.407388963792843,88.71428571428571,84.52857142857142,31.009215220179627,4.7290852835457375,78.14285714285714,86.28714285714285,27.26467746669018,7.638382257814055,83.86666666666666,80.71466666666667,27.34294756622248,10.481958797376155,172.826,0.3777032065153241,0,0,0,1,1.4292816304462739,-0.08243924547925065,8.67857142857143,-0.2796428571428554
2016-04-09,133,72.67,30.02,50.382000000000005,211.0,70.0,线上用户,2016,4,9,5,2,14,115.0,80.46,97.0,81.71,118.0,92.13,61.0,83.38,49.0,107.5,66.0,74.12,115.0,78.28000000000002,17.999999999999925,4.898438526714426,99.0,82.99857142857142,32.202484376209064,6.546063520853489,84.14285714285714,83.79928571428572,29.508426809087258,5.59720186176306,86.1,80.66633333333334,28.54319171192046,10.516701490005856,160.618,0.41310031644239714,1,0,0,1,1.8301912753777088,-0.6185612884008217,9.464285714285726,-1.714285714285714
2016-04-10,46,99.53,23.6,52.2,153.0,99.12,线上用户,2016,4,10,6,2,14,133.0,72.67,115.0,80.46,97.0,81.71,55.0,87.87,68.0,83.94,116.0,64.44,98.0,84.22000000000001,45.923850012820104,13.819120811397553,97.71428571428571,84.66428571428571,34.35944453234683,9.011481300990226,82.57142857142857,84.91285714285713,30.98315742393035,7.001910100461885,83.76666666666667,81.836,28.87390342247773,10.60079652179768,100.8,0.2371144378341089,1,0,0,1,0.46217220933766984,-0.5650452691370131,-2.4999999999999964,0.7528571428571481
